order_id,customer_id,customer_name,email,phone,province,category,product_name,quantity,unit_price,discount_pct,order_date,ship_date,status,sales_rep,revenue
ORD013456,CUST00922,Priya Jones,priya.jones25@company.ca,,Alberta,Electronics,Sports Item 026,9,188.15,5,2022-08-29,2022-09-06,Pending,REP032,1608.68
ORD012876,CUST01659,James Jones,james.jones52@yahoo.com,+1-417-368-3193,British Columbia,Health & Beauty,Health & Beauty Item 179,16,32.16,10,2024-05-31,2024-06-14,Returned,REP020,463.1
ORD013895,CUST00709,Robert Hernandez,robert.hernandez86@hotmail.com,+1-663-846-5691,Nova Scotia,Books,Sports Item 051,8,32.95,0,2022-11-11,2022-11-25,Pending,REP003,263.6
ORD014274,CUST99082,Priya Thompson,priya.thompson38@yahoo.com,+1-648-714-7722,Alberta,Electronics,Books Item 158,11,412.67,10,2024-06-30,2024-07-08,Completed,REP037,4085.43
ORD010084,CUST00039,Ana Wang,ana.wang59@gmail.com,+1-520-689-8033,Nova Scotia,Food & Beverage,Books Item 030,13,15.32,10,2022-02-13,2022-02-20,Pending,REP040,179.24
ORD011583,CUST00870,Wei Smith,wei.smith82@hotmail.com,phone number,British Columbia,Clothing,Sports Item 107,13,228.95,0,2024-04-11,2024-04-14,Returned,REP048,2976.35
ORD010800,CUST00590,David Davis,david.davis94@company.ca,416.123.,Saskatchewan,Food & Beverage,Health & Beauty Item 143,1,174.76,10,2022-03-07,2022-03-17,Shipped,REP029,157.28
ORD014463,CUST00063,Joseph Lopez,joseph.lopez20@company.ca,+1-743-839-3714,British Columbia,Books,Health & Beauty Item 018,10,240.6,15,2022-03-05,2022-03-12,Cancelled,REP023,2045.1
ORD014566,CUST00645,David Thompson,,+1-454-487-3550,British Columbia,Sports,Sports Item 158,7,195.56,15,2023-11-03,2023-11-05,Returned,REP023,1163.58
ORD011425,CUST00974,Jessica Wang,  ,+1-616-787-1494,Manitoba,Food & Beverage,Sports Item 046,2,348.49,10,2023-06-01,2023-06-15,Pending,REP017,627.28
ORD012882,CUST00712,Richard Garcia,richard.garcia67@outlook.com,+1-966-284-4101,New Brunswick,Electronics,Food & Beverage Item 193,6,316.87,10,2023-01-10,2023-01-22,Returned,REP030,1711.1
ORD010106,CUST01641,Akash Jackson,akash.jackson96@yahoo.com,+1-231-246-8179,Ontario,Home & Garden,Clothing Item 061,12,184.26,20,2023-01-08,2023-01-17,Completed,REP039,1768.9
ORD014160,CUST01482,Charles Wilson,charles.wilson30@outlook.com,+1-504-417-8297,New Brunswick,Home & Garden,Clothing Item 031,18,253.72,10,2022-04-24,2022-05-08,Shipped,REP003,4110.26
ORD011454,CUST01324,Charles Rodriguez,charles.rodriguez2@gmail.com,+1-373-911-3662,Alberta,Books,Clothing Item 074,19,288.83,20,2022-09-15,2022-09-18,Completed,REP001,4390.22
ORD011281,CUST01249,Jessica Martinez,jessica.martinez28@gmail.com,00000000000,Manitoba,Sports,Books Item 179,11,201.29,5,2022-03-22,2022-04-01,Completed,REP005,2103.48
ORD014813,CUST00942,Jennifer Davis,jennifer.davis84@outlook.com,(416) abc-1234,Quebec,Clothing,Health & Beauty Item 016,2,185.74,10,2022-10-17,2022-10-19,Shipped,REP040,334.33
ORD010764,CUST00021,Thomas Chen,thomas.chen41@outlook.com,+1-383-253-8708,Quebec,Electronics,Books Item 180,7,103.64,0,2024-04-29,2024-05-07,Returned,REP030,725.48
ORD013317,CUST01982,Thomas Anderson,thomas.anderson82@outlook.com,+1-574-464-9946,British Columbia,Food & Beverage,Sports Item 041,3,266.09,10,2023-06-27,2023-07-01,Shipped,REP007,718.44
ORD011538,CUST00058,Richard Taylor,richard.taylor57@gmail.com,+1-412-671-6922,Ontario,Sports,Food & Beverage Item 009,11,309.11,5,2024-01-18,2024-01-26,Returned,REP033,3230.2
ORD012329,CUST00190,Michael Singh,,+1-261-687-4646,British Columbia,Books,Health & Beauty Item 008,15,284.01,15,2023-03-22,2023-03-23,Pending,REP024,3621.13
ORD010008,CUST01561,Jean Wang,jean.wang23@company.ca,+1-308-991-5889,Alberta,Home & Garden,Toys Item 196,6,271.99,20,2022-09-27,2022-10-06,Completed,REP039,1305.55
ORD011379,CUST00598,Patricia Patel,patricia.patel80@company.ca,+1-333-187-8162,,Electronics,Electronics Item 104,19,369.8,20,2022-02-03,2022-02-11,Pending,REP026,5620.96
ORD014732,CUST01549,Joseph Martin,joseph.martin59@outlook.com,+1-503-795-3757,New Brunswick,Books,Sports Item 123,18,342.02,101,2022-08-12,2022-08-14,Pending,REP018,5232.91
ORD013289,CUST01466,David Jones,david.jones61@hotmail.com,+1-281-232-1114,Ontario,Clothing,Clothing Item 128,10,378.26,15,2022-05-17,2022-05-26,Pending,REP050,3215.21
ORD010589,CUST01285,David Patel,david.patel93@outlook.com,+1-450-134-2946,Alberta,Food & Beverage,Health & Beauty Item 078,20,477.5,15,2023-03-21,2023-03-24,Completed,REP050,8117.5
ORD012743,CUST01600,Lisa Hernandez,lisa.hernandez75@outlook.com,+1-966-834-6318,Quebec,Books,Books Item 136,19,496.26,0,2023-12-29,2024-01-01,Completed,REP037,9428.94
ORD013011,CUST01976,James Patel,james.patel85@outlook.com,+1-625-539-4817,Saskatchewan,Home & Garden,Clothing Item 086,5,466.39,15,2023-06-28,2023-06-30,Pending,REP042,1982.16
ORD011891,CUST00922,Linda Chen,linda.chen1@hotmail.com,+1-789-762-4239,New Brunswick,Toys,Home & Garden Item 152,4,175.12,10,2022-06-02,2022-06-12,Shipped,REP008,630.43
ORD011712,CUST01754,Xin Taylor,xin.taylor30@hotmail.com,+1-870-660-8028,British Columbia,Food & Beverage,Health & Beauty Item 056,14,489.43,10,2023-07-30,2023-08-11,Returned,REP021,6166.82
ORD010157,CUST01606,William Jones,william.jones82@yahoo.com,+1-957-498-6188,Saskatchewan,Clothing,Clothing Item 002,10,225.14,10,2023-01-25,2023-02-06,Completed,REP009,2026.26
ORD013351,CUST00670,Ana Martinez,ana.martinez33@hotmail.com,+1-809-499-6179,Saskatchewan,Electronics,Home & Garden Item 181,9,462.16,5,2022-06-09,2022-06-23,Completed,REP034,3951.47
ORD010718,CUST00897,Jessica Lee,jessica.lee16@company.ca,+1-576-460-4172,Saskatchewan,Food & Beverage,Electronics Item 061,8,50.54,0,2022-05-22,2022-05-24,Pending,REP027,404.32
ORD010964,CUST00550,Akash Williams,akash.williams35@hotmail.com,+1-808-625-4732,Saskatchewan,Toys,Sports Item 145,7,177.51,10,2022-09-15,2022-09-26,Pending,REP022,1118.31
ORD014011,CUST01424,Maria Smith,maria.smith87@outlook.com,+1-555-269-9989,Saskatchewan,Sports,Electronics Item 009,9,167.25,15,2023-03-18,2023-03-29,Returned,REP026,1279.46
ORD010179,CUST01780,Sarah Anderson,sarah.anderson94@gmail.com,+1-948-569-6869,Quebec,Food & Beverage,Sports Item 110,7,249.88,10,2023-08-19,2023-08-20,Shipped,REP022,1574.24
ORD013268,CUST00483,Xin Johnson,xin.johnson70@company.ca,+1-446-508-8858,Ontario,Home & Garden,Toys Item 116,20,441.96,5,2022-06-07,2022-06-21,Shipped,REP028,8397.24
ORD013424,CUST00672,Susan Martinez,susan.martinez62@outlook.com,+1-532-319-1069,British Columbia,Books,Food & Beverage Item 074,7,13.94,20,2024-05-29,2024-06-03,Completed,REP015,78.06
ORD014094,CUST01801,Marie Taylor,marie.taylor27@hotmail.com,+1-592-367-8879,Manitoba,Food & Beverage,Toys Item 146,4,128.45,0,2024-04-26,2024-05-03,Completed,REP005,513.8
ORD012186,CUST01802,Patricia Johnson,patricia.johnson19@outlook.com,+1-569-628-4775,New Brunswick,Food & Beverage,Sports Item 052,10,462.64,15,2024-04-01,2024-04-13,Shipped,REP042,3932.44
ORD012418,CUST00125,Thomas Wilson,thomas.wilson86@hotmail.com,+1-228-558-6281,Saskatchewan,Electronics,Books Item 129,11,86.09,10,2024-03-09,2024-03-11,Cancelled,REP032,852.29
ORD014684,CUST01534,Sarah Lee,sarah.lee35@company.ca,+1-224-227-1842,Saskatchewan,Clothing,Clothing Item 130,10,401.05,5,2024-04-17,2024-04-24,Cancelled,REP020,3809.98
ORD010497,CUST00799,John Johnson,john.johnson93@yahoo.com,+1-732-653-5651,Alberta,Clothing,Books Item 134,11,379.74,5,2023-07-05,2023-07-11,Completed,REP002,3968.28
ORD011726,CUST01696,Michael Wilson,michael.wilson68@company.ca,+1-743-139-6055,Saskatchewan,Clothing,Books Item 167,5,33.31,10,2024-03-11,2024-03-15,Returned,REP016,149.9
ORD012897,CUST01406,James Miller,james.miller28@gmail.com,+1-336-173-9017,Quebec,Health & Beauty,Electronics Item 079,6,353.11,5,2022-02-28,2022-03-03,Cancelled,REP021,2012.73
ORD011747,,Richard Patel,user@ gmail.com,+1-586-664-4790,Ontario,Electronics,Books Item 139,8,245.78,20,2023-06-07,2023-06-15,Pending,REP026,1572.99
ORD012842,CUST01047,Akash Jones,akash.jones11@hotmail.com,+1-462-368-9122,Alberta,Health & Beauty,Health & Beauty Item 014,16,33.83,0,2022-04-07,2022-04-18,Cancelled,REP002,541.28
ORD014420,CUST00442,Patricia Lopez,patricia.lopez15@yahoo.com,+1-630-358-6674,Nova Scotia,Food & Beverage,Health & Beauty Item 091,15,22.29,15,2023-02-03,2023-02-09,Completed,REP031,284.2
ORD014028,CUST00629,David Davis,david.davis57@yahoo.com,+1-353-371-3539,Ontario,Toys,Health & Beauty Item 016,8,218.25,20,2023-06-15,2023-06-27,Shipped,REP038,1396.8
ORD011002,CUST01748,John Johnson,john.johnson33@outlook.com,+1-391-932-9152,New Brunswick,Food & Beverage,Toys Item 116,5,408.81,15,2022-02-02,2022-02-16,Shipped,REP049,1737.44
ORD010029,CUST01741,Maria Davis,maria.davis99@gmail.com,+1-666-524-4185,Nova Scotia,Health & Beauty,Food & Beverage Item 063,5,329.75,0,2023-05-02,2023-05-12,Completed,REP050,1648.75
ORD011095,CUST01105,Joseph Jackson,joseph.jackson99@yahoo.com,+1-226-730-8405,Manitoba,Food & Beverage,Clothing Item 158,3,361.11,15,2023-05-05,2023-05-09,Cancelled,REP040,920.83
ORD014482,CUST00391,Sarah Garcia,sarah.garcia34@gmail.com,+1-868-335-9952,Nova Scotia,Toys,Clothing Item 119,13,487.42,5,2023-08-04,2023-08-05,Cancelled,REP010,6019.64
ORD013910,CUST01745,Xin White,xin.white54@yahoo.com,+1-458-618-6007,Manitoba,Sports,Electronics Item 086,7,154.07,10,2022-06-22,2022-06-24,Cancelled,REP022,970.64
ORD014144,CUST01839,Patricia Lopez,patricia.lopez53@company.ca,+1-710-282-7215,Quebec,Clothing,Health & Beauty Item 061,16,12.17,0,2024-05-30,2024-06-04,Shipped,REP014,194.72
ORD014174,CUST01419,Charles Wilson,,+1-464-446-1247,Ontario,Health & Beauty,Electronics Item 110,9,474.55,10,2023-11-19,2023-12-01,Completed,REP045,3843.86
ORD014649,CUST01546,Ana Rodriguez,ana.rodriguez68@hotmail.com,+1-311-999-1396,Nova Scotia,Health & Beauty,Health & Beauty Item 176,15,171.94,5,2022-04-28,2022-04-29,Pending,REP036,2450.14
ORD010538,CUST01128,Jennifer Hernandez,jennifer.hernandez11@yahoo.com,+1-969-186-5834,New Brunswick,Toys,Sports Item 150,2,235.3,20,2023-01-19,2023-01-24,Shipped,REP028,376.48
ORD014763,CUST00810,Susan Thomas,susan.thomas56@yahoo.com,+1-783-980-5969,Ontario,Clothing,Home & Garden Item 128,11,493.79,10,2023-04-05,2023-04-16,Returned,REP011,4888.52
ORD013821,CUST00521,Jean Martinez,jean.martinez6@company.ca,1234567,Ontario,Health & Beauty,Food & Beverage Item 129,10,335.14,15,2022-09-05,2022-09-19,Shipped,REP021,2848.69
ORD014531,CUST00914,Fatima Jones,fatima.jones86@gmail.com,+1-861-379-2058,Ontario,Books,Toys Item 035,17,270.38,15,2023-04-20,2023-05-02,Shipped,REP047,3906.99
ORD014818,CUST01991,Susan Rodriguez,susan.rodriguez16@yahoo.com,+1-449-220-2510,British Columbia,Health & Beauty,Electronics Item 112,10,163.41,15,2022-10-23,2022-10-27,Returned,REP014,1388.98
ORD013013,CUST00876,Ana Singh,ana.singh71@company.ca,+1-543-296-8644,Manitoba,Home & Garden,Toys Item 045,11,232.39,15,2024-05-10,2024-05-15,Returned,REP038,2172.85
ORD013002,CUST00079,William Wilson,william.wilson49@gmail.com,+1-602-162-8046,New Brunswick,Sports,Health & Beauty Item 117,17,268.16,20,2023-05-01,2023-05-03,Pending,REP005,3646.98
ORD010586,CUST00970,Richard Anderson,richard.anderson45@outlook.com,+1-600-173-9648,Manitoba,Books,Sports Item 180,18,199.92,5,2023-03-09,2023-03-20,Shipped,REP049,3418.63
ORD010151,CUST00494,Marie Brown,marie.brown25@company.ca,+1-739-358-6807,Manitoba,Food & Beverage,Clothing Item 096,13,232.2,5,2023-06-21,2023-06-24,Pending,REP020,2867.67
ORD010721,CUST01130,Mohammed Taylor,mohammed.taylor38@yahoo.com,+1-739-373-6224,Quebec,Electronics,Toys Item 106,20,245.67,0,2023-01-11,2023-01-24,Pending,REP009,4913.4
ORD014257,CUST00279,Charles Patel,charles.patel92@company.ca,+1-522-957-9311,Quebec,Books,Home & Garden Item 127,8,161.89,5,2023-10-15,2023-10-26,Pending,REP007,1230.36
ORD014829,CUST00668,Susan Miller,susan.miller87@outlook.com,+1-339-576-1608,Saskatchewan,Home & Garden,Toys Item 008,3,474.94,20,2023-04-15,2023-04-21,Cancelled,REP010,1139.86
ORD011932,CUST01138,Jennifer Martinez,jennifer.martinez20@hotmail.com,+1-749-657-7437,Alberta,Clothing,Sports Item 119,8,233.7,10,2022-09-23,2022-10-05,Shipped,REP003,1682.64
ORD013357,CUST01987,David Lopez,david.lopez42@company.ca,+1-471-850-5991,Nova Scotia,Toys,Health & Beauty Item 119,4,126.33,15,2022-09-21,2022-10-05,Completed,REP023,429.52
ORD014484,CUST00358,Lisa Singh,lisa.singh80@company.ca,+1-739-286-5478,Nova Scotia,Clothing,Sports Item 176,3,52.98,5,2023-09-11,2023-09-13,Shipped,REP034,150.99
ORD012280,CUST00640,David Singh,david.singh35@company.ca,+1-326-420-4135,British Columbia,Clothing,Electronics Item 025,4,99.39,20,2022-04-15,2022-04-22,Shipped,REP009,318.05
ORD010080,CUST00821,Ana Jones,ana.jones9@yahoo.com,+1-958-748-1502,Quebec,Sports,Food & Beverage Item 108,0,173.74,10,2023-08-03,2023-08-14,Shipped,REP047,2345.49
ORD014831,CUST01877,Lisa Martin,lisa.martin6@outlook.com,+1-920-535-4485,British Columbia,Toys,Food & Beverage Item 131,19,272.71,15,2022-05-15,2022-05-16,Shipped,REP029,4404.27
ORD013492,CUST00218,William Anderson,william.anderson44@gmail.com,+1-473-429-3042,Nova Scotia,Health & Beauty,Health & Beauty Item 127,18,252.52,0,2022-07-27,2022-08-04,Completed,REP044,4545.36
ORD011174,CUST00302,Akash Martinez,akash.martinez94@gmail.com,+1-368-154-4340,Manitoba,Sports,Health & Beauty Item 088,8,217.89,20,2023-03-12,2023-03-14,Cancelled,REP049,1394.5
ORD010877,CUST00788,Thomas Smith,thomas.smith40@gmail.com,+1-781-676-7141,Quebec,Home & Garden,Sports Item 163,20,251.61,20,2022-01-05,2022-01-11,Pending,REP023,4025.76
ORD010491,CUST01238,Ana Chen,ana.chen86@gmail.com,+1-923-151-8173,New Brunswick,Clothing,Clothing Item 157,20,392.17,0,2024-06-13,2024-06-22,Returned,REP003,7843.4
ORD010239,CUST00269,James Davis,james.davis28@gmail.com,+1-803-616-3768,Quebec,Toys,Electronics Item 097,9,386.77,20,2022-08-18,2022-08-30,Completed,REP039,2784.74
ORD014727,CUST01347,Carlos Kumar,carlos.kumar56@gmail.com,none,New Brunswick,Books,Sports Item 164,20,142.58,5,2022-08-15,2022-08-18,Pending,REP029,2709.02
ORD012210,CUST01410,Karen Hernandez,karen.hernandez95@outlook.com,,Nova Scotia,Food & Beverage,Home & Garden Item 051,19,173.75,15,2022-11-14,2022-11-24,Cancelled,REP008,2806.06
ORD012656,CUST00483,Maria Thompson,maria.thompson45@gmail.com,+1-981-891-5862,British Columbia,Books,Books Item 166,20,317.18,15,2024-01-18,2024-01-22,Cancelled,REP045,5392.06
ORD012498,CUST00513,Joseph Davis,joseph.davis65@yahoo.com,,New Brunswick,Electronics,Health & Beauty Item 164,4,291.76,0,2022-10-30,2022-11-12,Shipped,REP026,1167.04
ORD014240,CUST01623,Patricia Taylor,patricia.taylor58@yahoo.com,+1-659-370-8459,Alberta,Clothing,Electronics Item 114,3,68.38,5,2024-05-04,2024-05-16,Cancelled,REP029,194.88
ORD014265,CUST00872,Michael Smith,michael.smith71@company.ca,+1-683-664-8158,Quebec,Home & Garden,Electronics Item 183,5,410.52,5,2023-02-10,2023-02-19,Returned,REP045,1949.97
ORD012439,CUST00288,James Wang,james.wang33@outlook.com,+1-507-344-8838,Nova Scotia,Home & Garden,Books Item 053,2,493.95,0,2023-05-31,2023-06-02,Shipped,REP041,987.9
ORD010812,CUST01315,Michael Wilson,michael.wilson89@gmail.com,+1-669-826-9053,Alberta,Books,Toys Item 076,15,168.68,15,2022-04-10,2022-04-16,Shipped,REP037,2150.67
ORD012100,CUST01731,Linda Johnson,linda.johnson96@outlook.com,+1-879-361-6657,British Columbia,Toys,Health & Beauty Item 058,8,10.0,0,2022-08-10,2022-08-13,Cancelled,REP049,80.0
ORD010168,CUST00337,Akash Brown,akash.brown95@yahoo.com,+1-728-278-3623,Saskatchewan,Food & Beverage,Health & Beauty Item 060,13,316.73,5,2023-11-25,2023-12-08,Cancelled,REP026,3911.62
ORD012974,CUST00292,Patricia Davis,patricia.davis96@outlook.com,+1-332-410-9449,Nova Scotia,Books,Electronics Item 157,9,204.19,10,2022-01-11,2022-01-15,Shipped,REP037,1653.94
ORD011183,CUST00318,Charles Thompson,charles.thompson98@company.ca,+1-262-413-6152,New Brunswick,Home & Garden,Health & Beauty Item 027,9,420.67,5,2023-06-11,2023-06-24,Shipped,REP025,3596.73
ORD013134,CUST00306,John Garcia,john.garcia78@hotmail.com,+1-555-379-2424,Alberta,Sports,Health & Beauty Item 144,17,58.49,15,2023-09-13,2023-09-22,Shipped,REP010,845.18
ORD014159,CUST00604,Jennifer Singh,jennifer.singh42@hotmail.com,+1-732-954-3129,New Brunswick,Health & Beauty,Clothing Item 145,12,304.12,0,2023-10-19,2023-10-26,Returned,REP048,3649.44
ORD014915,CUST01583,Xin Brown,xin.brown20@hotmail.com,+1-320-278-6324,New Brunswick,Books,Clothing Item 090,7,93.9,15,2023-04-15,2023-04-18,Completed,REP041,558.71
ORD010373,CUST01137,Charles Singh,charles.singh13@outlook.com,+1-380-415-7648,Quebec,Clothing,Food & Beverage Item 084,16,324.27,0,2023-04-20,2023-04-26,Completed,REP014,5188.32
ORD014113,CUST00012,Jessica Garcia,,+1-762-977-6892,Alberta,Home & Garden,Health & Beauty Item 034,15,401.96,0,2022-05-02,2022-05-16,Cancelled,REP026,6029.4
ORD012726,CUST00604,John Thomas,john.thomas13@hotmail.com,+1-440-321-1545,New Brunswick,Electronics,Food & Beverage Item 106,14,342.13,15,2023-03-13,2023-03-26,Completed,REP042,4071.35
ORD011647,CUST00473,Maria Miller,maria.miller76@yahoo.com,+1-712-146-5949,Saskatchewan,Electronics,Home & Garden Item 039,2,211.9,20,2022-05-05,2022-05-19,Completed,REP007,339.04
ORD010994,CUST01588,Lisa Martin,lisa.martin41@gmail.com,+1-646-515-8080,British Columbia,Food & Beverage,Health & Beauty Item 008,11,469.11,0,2023-11-10,2023-11-12,Shipped,REP016,5160.21
ORD011231,CUST00027,Robert Wang,robert.wang17@gmail.com,+1-849-312-1830,Manitoba,Home & Garden,Sports Item 034,5,359.89,15,2023-10-05,2023-10-17,Shipped,REP009,1529.53
ORD014236,CUST01536,Carlos Taylor,carlos.taylor90@gmail.com,+1-292-630-7873,Nova Scotia,Home & Garden,Health & Beauty Item 043,13,117.29,10,2022-05-18,2022-05-19,Completed,REP006,1372.29
ORD012115,CUST01357,Fatima Lopez,fatima.lopez19@outlook.com,+1-408-489-7161,Alberta,Home & Garden,Toys Item 189,13,330.12,15,2022-04-04,2022-04-05,Pending,REP047,3647.83
ORD012221,CUST00833,Sarah Singh,sarah.singh31@outlook.com,+1-808-903-6361,Quebec,Health & Beauty,Health & Beauty Item 078,9,306.65,5,2024-04-20,2024-04-27,Shipped,REP025,2621.86
ORD012778,CUST01865,Xin Lopez,xin.lopez63@gmail.com,+1-770-274-7578,New Brunswick,Food & Beverage,Toys Item 012,9,139.06,10,2022-12-05,2022-12-11,Completed,REP020,1126.39
ORD010810,CUST01604,Sarah Lopez,sarah.lopez54@hotmail.com,+1-933-650-2982,Ontario,Health & Beauty,Health & Beauty Item 186,2,150.02,15,2023-01-30,2023-02-01,Completed,REP024,255.03
ORD010670,CUST00576,Priya Lopez,priya.lopez51@gmail.com,+1-797-912-6105,British Columbia,Sports,Health & Beauty Item 111,15,214.75,10,2024-06-27,2024-07-09,Shipped,REP040,2899.12
ORD011215,CUST01478,Lisa Miller,lisa.miller2@yahoo.com,+1-906-692-2941,Ontario,Books,Toys Item 033,2,439.75,15,2022-11-08,2022-11-21,Completed,REP033,747.58
ORD010828,CUST01265,Fatima Miller,fatima.miller65@outlook.com,+1-480-209-2219,Alberta,Home & Garden,Toys Item 186,16,471.04,20,2024-03-27,2024-03-31,Cancelled,REP003,6029.31
ORD010199,CUST01098,Joseph Anderson,joseph.anderson46@yahoo.com,+1-662-415-8591,,Clothing,Clothing Item 041,10,414.06,20,2023-02-21,2023-02-23,Completed,REP014,3312.48
ORD014882,CUST00443,Patricia Lee,patricia.lee12@yahoo.com,+1-375-738-8906,Saskatchewan,Health & Beauty,Electronics Item 052,10,460.82,0,2022-12-03,2022-12-12,Returned,REP029,4608.2
ORD014177,CUST00889,Michael Brown,michael.brown82@company.ca,+1-531-750-3021,Saskatchewan,Home & Garden,Home & Garden Item 194,7,135.13,0,2022-03-18,2022-03-31,Returned,REP037,945.91
ORD010911,CUST00405,Thomas Miller,thomas.miller91@outlook.com,+1-819-823-4048,New Brunswick,Books,Electronics Item 114,6,256.25,0,2023-05-03,2023-05-17,Pending,REP013,1537.5
ORD013794,CUST01134,Charles Lee,charles.lee58@hotmail.com,+1-859-410-8778,Alberta,Home & Garden,Clothing Item 122,15,497.09,10,2024-02-08,2024-02-17,Shipped,REP021,6710.71
ORD012344,,Joseph Thomas,joseph.thomas58@company.ca,+1-230-302-3741,Alberta,Electronics,Electronics Item 112,1,443.56,10,2022-04-28,2022-05-06,Completed,REP030,399.2
ORD012464,CUST01267,Linda Hernandez,linda.hernandez94@yahoo.com,+1-396-807-5087,Alberta,Clothing,Sports Item 094,3,159.11,20,2022-02-20,2022-03-01,Shipped,REP022,381.86
ORD011491,CUST00842,Susan Wilson,user.domain.com,+1-330-336-8010,Ontario,Food & Beverage,Food & Beverage Item 119,20,388.85,20,2023-12-31,2024-01-07,Cancelled,REP019,6221.6
ORD012347,CUST00263,Lisa Taylor,lisa.taylor58@yahoo.com,+1-713-539-6556,Quebec,Clothing,Books Item 197,5,24.48,5,2023-11-25,2023-12-02,Returned,REP018,116.28
ORD010561,CUST00608,Maria Jones,maria.jones26@yahoo.com,+1-584-309-1621,Alberta,Health & Beauty,Toys Item 035,9,162.18,0,2023-01-19,2023-01-27,Returned,REP027,1459.62
ORD010501,CUST01078,Joseph Williams,,+1-772-631-7468,Manitoba,Health & Beauty,Food & Beverage Item 113,16,367.2,15,2023-01-14,2023-01-25,Pending,REP010,4993.92
ORD010485,CUST01199,Sarah Smith,sarah.smith32@yahoo.com,+1-501-683-7418,Ontario,Toys,Electronics Item 027,14,489.85,15,2024-05-30,2024-06-07,Returned,REP039,5829.22
